sigma8,omega_m,s8
4.980147656576117e-07,0.26010844257941523,4.6372319171279893e-07
4.980147656576117e-07,0.2421211786731184,4.4740206237994167e-07
4.980147656576117e-07,0.28879525524616817,4.886260524500872e-07
4.980147656576117e-07,0.30695522422687355,5.03754694807719e-07
4.980147656576117e-07,0.2736251534827699,4.7561944422793473e-07
4.980147656576117e-07,0.3122602888787127,5.080892081670763e-07
4.980147656576117e-07,0.3066634274084181,5.035151990181295e-07
4.980147656576117e-07,0.27945293513079567,4.806577284868404e-07
4.980147656576117e-07,0.2576916611146267,4.615638364883204e-07
4.980147656576117e-07,0.28886171673179645,4.886822738467364e-07
4.980147656576117e-07,0.2571437883842676,4.6107291491354994e-07
4.980147656576117e-07,0.2890627437627435,4.888522881738919e-07
4.980147656576117e-07,0.28029092757228613,4.813778605485726e-07
4.980147656576117e-07,0.2812430764177464,4.82194788141476e-07
4.980147656576117e-07,0.30763327296818094,5.043107723557657e-07
4.980147656576117e-07,0.30873640087148513,5.052141555493984e-07
4.980147656576117e-07,0.28384596758932124,4.844209939559799e-07
4.980147656576117e-07,0.27548631370298854,4.772342515973237e-07
4.980147656576117e-07,0.2746167000594255,4.764804256839723e-07
4.980147656576117e-07,0.3116575358910399,5.075985914750082e-07
4.980147656576117e-07,0.3105632347853238,5.06706660291468e-07
4.980147656576117e-07,0.25328003272049915,4.575958412430997e-07
4.980147656576117e-07,0.32587342865278884,5.190462611340953e-07
4.980147656576117e-07,0.2521577302818829,4.5658089526908346e-07
4.980147656576117e-07,0.305304735075588,5.023985323005854e-07
4.980147656576117e-07,0.2698590190477531,4.723349268123558e-07
4.980147656576117e-07,0.28639669252541833,4.865927020814443e-07
4.980147656576117e-07,0.292282521487182,4.915673334796754e-07
4.980147656576117e-07,0.3279577167536836,5.207035266463848e-07
4.980147656576117e-07,0.3092887128862944,5.056658534444718e-07
4.980147656576117e-07,0.2845693616655521,4.85037885389354e-07
4.980147656576117e-07,0.2794218885123279,4.806310277266595e-07
4.980147656576117e-07,0.29585930587726184,4.945659458632119e-07
4.980147656576117e-07,0.2713010432506404,4.735952347171694e-07
4.980147656576117e-07,0.284944566806842,4.853575416564066e-07
4.980147656576117e-07,0.30109382096979753,4.989218379209176e-07
4.980147656576117e-07,0.2828765918139599,4.835931019957753e-07
4.980147656576117e-07,0.2578674856257437,4.617212734757423e-07
4.980147656576117e-07,0.3234572527402499,5.171184568804469e-07
4.980147656576117e-07,0.3210759389287992,5.152114102058572e-07
4.980147656576117e-07,0.29150734480080526,4.909150458887591e-07
4.980147656576117e-07,0.2669100554621376,4.697470482117905e-07
4.980147656576117e-07,0.2764061734148274,4.780303396420111e-07
4.980147656576117e-07,0.29850851278477786,4.967752520458128e-07
4.980147656576117e-07,0.30372367113009413,5.0109597265123e-07
4.980147656576117e-07,0.2933118100967494,4.924321131999746e-07
4.980147656576117e-07,0.2910348669641794,4.905170446985881e-07
4.980147656576117e-07,0.2895126431500831,4.892325669184983e-07
4.980147656576117e-07,0.290562078078042,4.901184579732252e-07
4.980147656576117e-07,0.2736438240571129,4.756356706906764e-07
4.980147656576117e-07,0.2899795619559461,4.896269190533942e-07
4.980147656576117e-07,0.2988217123000149,4.970357956669982e-07
4.980147656576117e-07,0.2931459814432038,4.922928912242279e-07
4.980147656576117e-07,0.2885458487452742,4.88415015678484e-07
4.980147656576117e-07,0.2855027927223436,4.858327333644003e-07
4.980147656576117e-07,0.330905598353321,5.230384899182042e-07
4.980147656576117e-07,0.3090589052142323,5.054779586367647e-07
4.980147656576117e-07,0.29698316767574556,4.955043934960568e-07
4.980147656576117e-07,0.295459146590134,4.942313744707007e-07
4.980147656576117e-07,0.28161480105258013,4.825133461935289e-07
4.980147656576117e-07,0.28282901000723176,4.83552428426661e-07
4.980147656576117e-07,0.2833105316313679,4.839638818538599e-07
4.980147656576117e-07,0.33854134791109824,5.290387109706388e-07
4.980147656576117e-07,0.3220753918562621,5.160126683990173e-07
4.980147656576117e-07,0.2724278805314663,4.745777443483219e-07
4.980147656576117e-07,0.2754245694264744,4.771807677518837e-07
4.980147656576117e-07,0.3147590706297811,5.101180832423734e-07
4.980147656576117e-07,0.27356174447164205,4.7556433177635265e-07
4.980147656576117e-07,0.27778318221287435,4.792195934601683e-07
4.980147656576117e-07,0.29763024902002155,4.960439142870944e-07
4.980147656576117e-07,0.2793536371707526,4.805723248884249e-07
4.980147656576117e-07,0.2996919420501717,4.977590043034946e-07
4.980147656576117e-07,0.2926156422038307,4.918473786743585e-07
4.980147656576117e-07,0.2935252763034099,4.926112715103123e-07
4.980147656576117e-07,0.30757544757165606,5.042633728326025e-07
4.980147656576117e-07,0.26560370641661313,4.6859608687436304e-07
4.980147656576117e-07,0.28403768684743075,4.845845635801775e-07
4.980147656576117e-07,0.3175148077375233,5.123462761617405e-07
4.980147656576117e-07,0.32254238848780775,5.163866319116722e-07
4.980147656576117e-07,0.31641984377098636,5.114620887288174e-07
4.980147656576117e-07,0.290574600597757,4.901290193168916e-07
4.980147656576117e-07,0.29985848606048005,4.978972917501026e-07
4.980147656576117e-07,0.3185554036982429,5.131851494133908e-07
4.980147656576117e-07,0.26661952621561263,4.6949132083952514e-07
4.980147656576117e-07,0.3090806807744577,5.054957657144271e-07
4.980147656576117e-07,0.287830288763217,4.878090336756354e-07
4.980147656576117e-07,0.25286727376693113,4.5722282764171126e-07
4.980147656576117e-07,0.25166816662561803,4.561374545480996e-07
4.980147656576117e-07,0.3502758656543599,5.381293748638288e-07
4.980147656576117e-07,0.2764272201466483,4.780485389186814e-07
4.980147656576117e-07,0.32921925246843425,5.217040452694919e-07
4.980147656576117e-07,0.3179330633186868,5.126836165947384e-07
4.980147656576117e-07,0.28735935979170557,4.874098097978473e-07
4.980147656576117e-07,0.28331228488206045,4.839653793426639e-07
4.980147656576117e-07,0.28005870786743625,4.811784095911583e-07
4.980147656576117e-07,0.29175660261185477,4.911248832491532e-07
4.980147656576117e-07,0.2858067997460454,4.860913249976041e-07
4.980147656576117e-07,0.23578866756841457,4.415125532812551e-07
4.980147656576117e-07,0.25917180056005934,4.628875126756111e-07
4.980147656576117e-07,0.304042282783535,5.01358733152376e-07
4.980147656576117e-07,0.2879955530124359,4.879490568561464e-07
4.980147656576117e-07,0.2584884650164002,4.6227688246852844e-07
4.980147656576117e-07,0.3086794864403724,5.051675862082601e-07
4.980147656576117e-07,0.29474350000039307,4.936324601416074e-07
4.980147656576117e-07,0.29874486435197084,4.969718802360374e-07
4.980147656576117e-07,0.3376473471752304,5.283397215341744e-07
4.980147656576117e-07,0.27501084054276337,4.768222346289861e-07
4.980147656576117e-07,0.2832718026141228,4.839308013925952e-07
4.980147656576117e-07,0.28994059375355685,4.895940192831617e-07
4.980147656576117e-07,0.28744649911172165,4.874837056682513e-07
4.980147656576117e-07,0.2925347686798174,4.917794052411784e-07
4.980147656576117e-07,0.2890074322124507,4.888055155058417e-07
4.980147656576117e-07,0.292217515977639,4.915126665742634e-07
4.980147656576117e-07,0.2836097914573425,4.842194189853618e-07
4.980147656576117e-07,0.2631718846373229,4.6644596149068334e-07
4.980147656576117e-07,0.3155960234455166,5.107958418333888e-07
4.980147656576117e-07,0.27003335726855054,4.7248747449401705e-07
4.980147656576117e-07,0.271417667903966,4.7369701638545133e-07
4.980147656576117e-07,0.2683966644776973,4.7105340686834625e-07
4.980147656576117e-07,0.3025092708009132,5.000931851264919e-07
4.980147656576117e-07,0.3262870115277955,5.1937553096324e-07
4.980147656576117e-07,0.25900006747962656,4.6273412740931576e-07
4.980147656576117e-07,0.28381301655996827,4.84392875477133e-07
4.980147656576117e-07,0.3246239380327872,5.18050220575307e-07
4.980147656576117e-07,0.2795956994821049,4.807804898150142e-07
4.980147656576117e-07,0.26435098520662753,4.6748971288393725e-07
4.980147656576117e-07,0.2888735220701334,4.886922595947707e-07
4.980147656576117e-07,0.27999783783942545,4.811261153147964e-07
4.980147656576117e-07,0.3054083449359842,5.024837734060781e-07
4.980147656576117e-07,0.2729210968643311,4.7500714909103746e-07
4.980147656576117e-07,0.26690031599634667,4.6973847767098573e-07
4.980147656576117e-07,0.3132306580242327,5.088780559143717e-07
4.980147656576117e-07,0.29477125345858884,4.936557001542945e-07
4.980147656576117e-07,0.25603400336579085,4.600768863821939e-07
4.980147656576117e-07,0.28264056721028236,4.833913113699526e-07
4.980147656576117e-07,0.2663067292644479,4.6921583735622013e-07
4.980147656576117e-07,0.30422438545365726,5.015088522355896e-07
4.980147656576117e-07,0.2853857821171646,4.857331661983337e-07
4.980147656576117e-07,0.32467948896934323,5.180945440840057e-07
4.980147656576117e-07,0.2839026804355287,4.844693855562183e-07
4.980147656576117e-07,0.2802191967011899,4.813162605121101e-07
4.980147656576117e-07,0.314789588874929,5.101428125239628e-07
4.980147656576117e-07,0.26400230170055833,4.671812976544528e-07
4.980147656576117e-07,0.2809907100025429,4.819783968924301e-07
4.980147656576117e-07,0.2906215903647452,4.901686478964944e-07
4.980147656576117e-07,0.2980668993535708,4.964076514365823e-07
4.980147656576117e-07,0.28883587893733836,4.886604177928221e-07
4.980147656576117e-07,0.28840597747121327,4.882966228620716e-07
4.980147656576117e-07,0.3016870511655072,4.994130965186311e-07
4.980147656576117e-07,0.25796814970950066,4.6181138606540177e-07
4.980147656576117e-07,0.28084093999593285,4.818499308496379e-07
4.980147656576117e-07,0.2971339219454411,4.956301412383531e-07
4.980147656576117e-07,0.29696159767396985,4.954863988319026e-07
4.980147656576117e-07,0.2838762972750446,4.844468740912017e-07
4.980147656576117e-07,0.34467780855045266,5.338119030264752e-07
4.980147656576117e-07,0.30214254607699353,4.997899677237929e-07
4.980147656576117e-07,0.3223803249199526,5.162568846630629e-07
4.980147656576117e-07,0.2976911912127677,4.960946961828085e-07
4.980147656576117e-07,0.272381820316068,4.745376234966824e-07
4.980147656576117e-07,0.3014728758627317,4.992357920217413e-07
4.980147656576117e-07,0.31105004730871044,5.071036399252481e-07
4.980147656576117e-07,0.254474607313623,4.58673678565609e-07
4.980147656576117e-07,0.3318571384817092,5.237899653261097e-07
4.980147656576117e-07,0.28863792750845735,4.884929392796916e-07
4.980147656576117e-07,0.30820767699621965,5.047813700948264e-07
4.980147656576117e-07,0.2711230648884269,4.734398657373019e-07
4.980147656576117e-07,0.292510967826583,4.917593990593703e-07
4.980147656576117e-07,0.2669954364351552,4.698221751174279e-07
4.980147656576117e-07,0.26564954335179763,4.686365194461425e-07
4.980147656576117e-07,0.302070192723128,4.997301223858924e-07
4.980147656576117e-07,0.29953555382877456,4.976291145861216e-07
4.980147656576117e-07,0.3145480803469584,5.099470826081405e-07
4.980147656576117e-07,0.27866648820126777,4.799809094668947e-07
4.980147656576117e-07,0.2901125441048882,4.897391755452607e-07
4.980147656576117e-07,0.2981869506049772,4.96507609466898e-07
4.980147656576117e-07,0.2632715814599183,4.6653430447039967e-07
4.980147656576117e-07,0.2958521448301121,4.945599605326555e-07
4.980147656576117e-07,0.27672039440583074,4.783019770302686e-07
4.980147656576117e-07,0.2439557264088951,4.4909384239659625e-07
4.980147656576117e-07,0.2968899557300674,4.954266272145045e-07
4.980147656576117e-07,0.2917590019055029,4.911269026557059e-07
4.980147656576117e-07,0.262439053544923,4.6579607368261136e-07
4.980147656576117e-07,0.2558901311231021,4.599476035642984e-07
4.980147656576117e-07,0.2792918748251006,4.805191970410803e-07
4.980147656576117e-07,0.297618176672832,4.96033854027594e-07
4.980147656576117e-07,0.29676975604208544,4.953263271647938e-07
4.980147656576117e-07,0.31486510107094157,5.102039957643131e-07
4.980147656576117e-07,0.3128325634685389,5.08554578652297e-07
4.980147656576117e-07,0.3072513300249476,5.039976109049314e-07
4.980147656576117e-07,0.29804690296849096,4.963909999313934e-07
4.980147656576117e-07,0.2806296856922897,4.816686680653068e-07
4.980147656576117e-07,0.27499850246820934,4.768115384428754e-07
4.980147656576117e-07,0.29232957550061833,4.916069001375602e-07
4.980147656576117e-07,0.2996870340294557,4.977549284156174e-07
4.980147656576117e-07,0.28870240534059444,4.88547497610275e-07
4.980147656576117e-07,0.2497600006378778,4.544049309144946e-07
4.980147656576117e-07,0.27001680113096044,4.7247298982511654e-07
4.980147656576117e-07,0.2590589415655468,4.6278671716545267e-07
4.980147656576117e-07,0.3084667388340497,5.049934707843468e-07
4.980147656576117e-07,0.2812026207518236,4.821601060204498e-07
4.980147656576117e-07,0.2822449617094774,4.830528970608739e-07
4.980147656576117e-07,0.27187774253955216,4.740983235430498e-07
4.980147656576117e-07,0.31450486415566886,5.099120502409838e-07
4.980147656576117e-07,0.25905552013443645,4.627836611078426e-07
4.980147656576117e-07,0.29185963724409975,4.912115966335846e-07
4.980147656576117e-07,0.2655665703243246,4.6856332672188574e-07
4.980147656576117e-07,0.2856763307161254,4.859803634966404e-07
4.980147656576117e-07,0.3157256887273356,5.109007634423715e-07
4.980147656576117e-07,0.30317655554280803,5.006444421667893e-07
4.980147656576117e-07,0.26491626731362633,4.6798928062102087e-07
4.980147656576117e-07,0.26845738359536225,4.711066868333358e-07
4.980147656576117e-07,0.280738980865365,4.817624552488811e-07
4.980147656576117e-07,0.3045242030952396,5.017559135839607e-07
4.980147656576117e-07,0.2717018679011887,4.7394495431266765e-07
4.980147656576117e-07,0.2642888966561629,4.674348096212551e-07
4.980147656576117e-07,0.26593462420711905,4.6888790982014875e-07
4.980147656576117e-07,0.28234487776864875,4.83138391007023e-07
4.980147656576117e-07,0.31072456253706127,5.068382522247735e-07
4.980147656576117e-07,0.26758410525015797,4.703398195200978e-07
4.980147656576117e-07,0.29736129875493883,4.958197413490641e-07
4.980147656576117e-07,0.2942356865409107,4.932070372372832e-07
4.980147656576117e-07,0.2925691823147963,4.918083307246647e-07
4.980147656576117e-07,0.27976451623007526,4.80925612846552e-07
4.980147656576117e-07,0.33532456572839436,5.265192783890229e-07
4.980147656576117e-07,0.309262647241304,5.056445452237341e-07
4.980147656576117e-07,0.29366202783765755,4.927260103559271e-07
4.980147656576117e-07,0.27823505197366466,4.796092082121228e-07
4.980147656576117e-07,0.27859318975132025,4.799177799339967e-07
4.980147656576117e-07,0.30392965935833566,5.012658678325366e-07
4.980147656576117e-07,0.29884319977703544,4.970536656088593e-07
4.980147656576117e-07,0.30052490088479195,4.984502559017395e-07
4.980147656576117e-07,0.2880419632815116,4.879883715860445e-07
4.980147656576117e-07,0.26298017929222295,4.66276041222756e-07
4.980147656576117e-07,0.2823237217469914,4.831202899565964e-07
4.980147656576117e-07,0.2851351375341513,4.855198179208508e-07
4.980147656576117e-07,0.2699405468607356,4.7240627059342075e-07
4.980147656576117e-07,0.2899391502513438,4.895928005318982e-07
4.980147656576117e-07,0.30505051326321686,5.021893195870351e-07
4.980147656576117e-07,0.2928392435481835,4.920352646200587e-07
4.980147656576117e-07,0.30359413593264173,5.009891049714414e-07
4.980147656576117e-07,0.29182188019827454,4.91179822286828e-07
4.980147656576117e-07,0.29482904850080577,4.93704092684673e-07
4.980147656576117e-07,0.26689419313881574,4.697330895951789e-07
4.980147656576117e-07,0.3005629093940801,4.984817753401302e-07
4.980147656576117e-07,0.26010027804789243,4.637159137630911e-07
4.980147656576117e-07,0.2729705624249326,4.7505019345556425e-07
4.980147656576117e-07,0.2998270378832709,4.978711821458204e-07
4.980147656576117e-07,0.3218790518501089,5.158553614792313e-07
4.980147656576117e-07,0.3124752126063843,5.082640328994191e-07
4.980147656576117e-07,0.2880815864785224,4.88021934394491e-07
4.980147656576117e-07,0.28588047442739906,4.861539727650494e-07
4.980147656576117e-07,0.29535374804654574,4.941432135284893e-07
4.980147656576117e-07,0.29891795969613305,4.971158342781461e-07
4.980147656576117e-07,0.32044006498471106,5.147009828647556e-07
4.980147656576117e-07,0.2956395600312893,4.943822453720279e-07
4.980147656576117e-07,0.33095653159311483,5.23078741609209e-07
4.980147656576117e-07,0.3065978380004018,5.034613500310397e-07
4.980147656576117e-07,0.2869827794642931,4.870903333069957e-07
4.980147656576117e-07,0.2921283864548942,4.914377025012525e-07
4.980147656576117e-07,0.26318891410918666,4.6646105276818044e-07
4.980147656576117e-07,0.28115838028392476,4.821221763815281e-07
4.980147656576117e-07,0.27257752870732377,4.747080723148893e-07
4.980147656576117e-07,0.31898679512921674,5.135325125000155e-07
4.980147656576117e-07,0.31233619288706693,5.081509573960213e-07
4.980147656576117e-07,0.2839465017804239,4.845067738627178e-07
4.980147656576117e-07,0.3330531818072378,5.247330097353894e-07
4.980147656576117e-07,0.2571956882274844,4.6111944219859035e-07
4.980147656576117e-07,0.284499730554899,4.849785399405995e-07
4.980147656576117e-07,0.30829006434703665,5.048488324328727e-07
4.980147656576117e-07,0.2981174785140517,4.964497675139925e-07
4.980147656576117e-07,0.2694011055255877,4.719340130655641e-07
4.980147656576117e-07,0.2982766347696783,4.965822698812047e-07
4.980147656576117e-07,0.31391327875569064,5.094322508061207e-07
4.980147656576117e-07,0.3125926707327017,5.083595510867889e-07
4.980147656576117e-07,0.2919461563488661,4.91284398818286e-07
4.980147656576117e-07,0.2707265941510489,4.730935770057641e-07
4.980147656576117e-07,0.2761376914634076,4.777981203363445e-07
4.980147656576117e-07,0.31127600701757435,5.072877970883161e-07
4.980147656576117e-07,0.3048992162189881,5.020647677837741e-07
4.980147656576117e-07,0.2716455328427694,4.738958175492218e-07
4.980147656576117e-07,0.3103084082995401,5.064987335938566e-07
4.980147656576117e-07,0.308296210726994,5.048538649941487e-07
4.980147656576117e-07,0.2768528931667737,4.784164731718676e-07
4.980147656576117e-07,0.31049136327971616,5.066480250865895e-07
4.980147656576117e-07,0.30471073111615776,5.019095585311329e-07
4.980147656576117e-07,0.29833183733008334,4.966282194148701e-07
4.980147656576117e-07,0.29679450844380595,4.953469833474798e-07
4.980147656576117e-07,0.2885363659491799,4.884069899555761e-07
4.980147656576117e-07,0.28824543767402755,4.881606999635169e-07
4.980147656576117e-07,0.2601415514736978,4.637527041604377e-07
4.980147656576117e-07,0.2655117956457985,4.6851500224884313e-07
4.980147656576117e-07,0.3124569619009872,5.082491896219265e-07
4.980147656576117e-07,0.2740989582038106,4.7603105344259935e-07
4.980147656576117e-07,0.3017369846959122,4.994544248208436e-07
4.980147656576117e-07,0.31172113045387434,5.076503772658838e-07
4.980147656576117e-07,0.2680603311273399,4.7075817101801856e-07
4.980147656576117e-07,0.26517576688116096,4.6821843470760765e-07
4.980147656576117e-07,0.2839346857884598,4.844966927599919e-07
4.980147656576117e-07,0.2563960021535726,4.604020159460417e-07
4.980147656576117e-07,0.28328572087223214,4.839426899586396e-07
4.980147656576117e-07,0.29629856936888843,4.949329517063075e-07
4.980147656576117e-07,0.2732927610676471,4.753304716417609e-07
4.980147656576117e-07,0.26865853567858355,4.7128315124165047e-07
4.980147656576117e-07,0.29712560099483215,4.95623201366305e-07
4.980147656576117e-07,0.2907855929078967,4.903069335048191e-07
4.980147656576117e-07,0.314549180623097,5.099479744942325e-07
4.980147656576117e-07,0.2693382989908902,4.7187899794663224e-07
4.980147656576117e-07,0.29287763525242244,4.92067516877366e-07
4.980147656576117e-07,0.29583244501326367,4.945434947016604e-07
4.980147656576117e-07,0.22681823972909512,4.330325873003576e-07
4.980147656576117e-07,0.25096585407229133,4.555005546327807e-07
4.980147656576117e-07,0.29665672286305256,4.952319886406053e-07
4.980147656576117e-07,0.26400642895339266,4.671849494555669e-07
4.980147656576117e-07,0.25046811360008536,4.5504863341913335e-07
4.980147656576117e-07,0.30482747784954667,5.020057000251252e-07
4.980147656576117e-07,0.3070764715067131,5.038541765094204e-07
4.980147656576117e-07,0.32992339441882457,5.222616637635268e-07
4.980147656576117e-07,0.32586105370433216,5.190364057253016e-07
4.980147656576117e-07,0.26300037765956574,4.6629394719946657e-07
4.980147656576117e-07,0.3048216333098048,5.020008874564735e-07
4.980147656576117e-07,0.28972593227594406,4.894127469163841e-07
4.980147656576117e-07,0.2763669841886144,4.779964505595922e-07
4.980147656576117e-07,0.2818441524597881,4.827097893347663e-07
4.980147656576117e-07,0.3235557712617705,5.171972027838417e-07
4.980147656576117e-07,0.31255872319987643,5.083319464390621e-07
4.980147656576117e-07,0.30821334175572884,5.047860089343831e-07
4.980147656576117e-07,0.3079914202777028,5.046042468006549e-07
4.980147656576117e-07,0.3041222866136094,5.014246910518127e-07
4.980147656576117e-07,0.24491284653791048,4.499739528766257e-07
4.980147656576117e-07,0.312139581959354,5.079909955327661e-07
4.980147656576117e-07,0.2658393922376303,4.6880394723428014e-07
4.980147656576117e-07,0.2762495515500848,4.778948856988143e-07
4.980147656576117e-07,0.27894459973546737,4.802203622604321e-07
4.980147656576117e-07,0.25528422139122964,4.5940273710989096e-07
4.980147656576117e-07,0.3263621241578398,5.194353087291786e-07
4.980147656576117e-07,0.27990799756702445,4.810489219167888e-07
4.980147656576117e-07,0.3162424641835132,5.113187101542876e-07
4.980147656576117e-07,0.27463869925137385,4.764995104199367e-07
4.980147656576117e-07,0.2650527405461991,4.6810980886793176e-07
4.980147656576117e-07,0.28231016901016687,4.831086939052907e-07
4.980147656576117e-07,0.2844016791479847,4.848949600265011e-07
4.980147656576117e-07,0.287654072555402,4.876596869562673e-07
4.980147656576117e-07,0.290033826425713,4.89672729354798e-07
4.980147656576117e-07,0.2850576719819116,4.854538603962267e-07
4.980147656576117e-07,0.24694298196315578,4.518350696255193e-07
4.980147656576117e-07,0.2831836081588298,4.838554614971775e-07
4.980147656576117e-07,0.3107452877855137,5.068551549334993e-07
4.980147656576117e-07,0.29243558254921076,4.916960274056974e-07
4.980147656576117e-07,0.29366478191598,4.927283208399424e-07
4.980147656576117e-07,0.26455835291392316,4.676730359495833e-07
4.980147656576117e-07,0.30640394490752604,5.033021298662403e-07
4.980147656576117e-07,0.28090355896671815,4.819036467804755e-07
4.980147656576117e-07,0.31232407283487096,5.081410980265087e-07
4.980147656576117e-07,0.262152584353794,4.6554178100758923e-07
4.980147656576117e-07,0.306265749120338,5.031886161866236e-07
4.980147656576117e-07,0.2813134595861149,4.82255120780281e-07
4.980147656576117e-07,0.29786272767044447,4.962376061411784e-07
4.980147656576117e-07,0.26194367426856824,4.653562483013688e-07
4.980147656576117e-07,0.2979306615855902,4.962941916726455e-07
4.980147656576117e-07,0.2724742193087814,4.7461810441956856e-07
4.980147656576117e-07,0.28145530230367694,4.823766858069242e-07
4.980147656576117e-07,0.2776675272166419,4.791198215625421e-07
4.980147656576117e-07,0.29225757527305163,4.915463554794095e-07
4.980147656576117e-07,0.27704276126012084,4.785804961189549e-07
4.980147656576117e-07,0.27728228204233074,4.787873327978302e-07
4.980147656576117e-07,0.28017992049751345,4.812825281016135e-07
4.980147656576117e-07,0.307806171747828,5.044524710547013e-07
4.980147656576117e-07,0.3137723743165783,5.093179050182187e-07
4.980147656576117e-07,0.27070185489181187,4.73071960636537e-07
4.980147656576117e-07,0.3056748296032756,5.027029472212868e-07
4.980147656576117e-07,0.28616347091226507,4.863945380476677e-07
4.980147656576117e-07,0.2717407326738923,4.7397885011252533e-07
4.980147656576117e-07,0.29782031669687165,4.962022766634523e-07
4.980147656576117e-07,0.2985128102577364,4.967788279413687e-07
4.980147656576117e-07,0.2900401786029145,4.896780916102201e-07
4.980147656576117e-07,0.293215029995943,4.923508659405761e-07
4.980147656576117e-07,0.2673125679336099,4.701011147039104e-07
4.980147656576117e-07,0.2884071057098257,4.882975779646154e-07
4.980147656576117e-07,0.29811379054116177,4.964466967464626e-07
4.980147656576117e-07,0.29092858520128795,4.904274716223283e-07
4.980147656576117e-07,0.2904127308071501,4.899924827206466e-07
4.980147656576117e-07,0.2833635989501845,4.840092057303043e-07
4.980147656576117e-07,0.28247477183887737,4.832495132564449e-07
4.980147656576117e-07,0.3005874713943047,4.985021428887638e-07
4.980147656576117e-07,0.27963998634515774,4.808185651800225e-07
4.980147656576117e-07,0.28492269744097865,4.853389158137671e-07
4.980147656576117e-07,0.27244509414439605,4.745927374329867e-07
4.980147656576117e-07,0.2506707387538949,4.5523266015522895e-07
4.980147656576117e-07,0.2669299285491575,4.697645356574934e-07
4.980147656576117e-07,0.2503873734291067,4.5497528343194006e-07
4.980147656576117e-07,0.29174536677593615,4.91115426305106e-07
4.980147656576117e-07,0.28057091573683596,4.816182294805396e-07
4.980147656576117e-07,0.27942650812056014,4.806350007831141e-07
4.980147656576117e-07,0.3091193305241349,5.055273702036257e-07
4.980147656576117e-07,0.29591623870816924,4.946135287587975e-07
4.980147656576117e-07,0.2918594831418201,4.912114669533768e-07
4.980147656576117e-07,0.291873420646804,4.912231955092948e-07
4.980147656576117e-07,0.25540004417366136,4.5950694110077044e-07
4.980147656576117e-07,0.2952549910030175,4.940605936139618e-07
4.980147656576117e-07,0.30257618280216514,5.001484898541256e-07
4.980147656576117e-07,0.30302067716563996,5.005157223245618e-07
4.980147656576117e-07,0.310037143881076,5.062773004634987e-07
4.980147656576117e-07,0.3072072619860672,5.039614662562629e-07
4.980147656576117e-07,0.3021331891542625,4.997822287734579e-07
4.980147656576117e-07,0.28127922315160336,4.822257741605675e-07
4.980147656576117e-07,0.30078100657524126,4.986625989741813e-07
4.980147656576117e-07,0.2968226444252221,4.953704621229122e-07
4.980147656576117e-07,0.2790789723980594,4.803360137545011e-07
4.980147656576117e-07,0.2790356986260908,4.80298772043356e-07
4.980147656576117e-07,0.2859189910575184,4.861867213851249e-07
4.980147656576117e-07,0.28831913176145063,4.882230986237188e-07
4.980147656576117e-07,0.28267039747145395,4.834168195777097e-07
4.980147656576117e-07,0.24338673043925213,4.485698092790351e-07
4.980147656576117e-07,0.295057164917967,4.938950511963245e-07
4.980147656576117e-07,0.31572860926122964,5.109031264106045e-07
4.980147656576117e-07,0.2854687144864413,4.858037374718944e-07
4.980147656576117e-07,0.3030320450989771,5.005251107531929e-07
4.980147656576117e-07,0.28894036920206595,4.887487995401077e-07
4.980147656576117e-07,0.2529832847373716,4.573276984317677e-07
4.980147656576117e-07,0.2979642575685297,4.963221730510809e-07
4.980147656576117e-07,0.2907401336053463,4.902686064986504e-07
4.980147656576117e-07,0.2912473896040931,4.906961073559033e-07
4.980147656576117e-07,0.30792557116746555,5.04550301276992e-07
4.980147656576117e-07,0.3033251708050061,5.00767133529121e-07
4.980147656576117e-07,0.2841589193950022,4.846879673828984e-07
4.980147656576117e-07,0.31262574212717453,5.083864418557931e-07
4.980147656576117e-07,0.27258112898670517,4.747112073422879e-07
4.980147656576117e-07,0.24939449697305324,4.54072316654285e-07
4.980147656576117e-07,0.297431278127136,4.958780796621678e-07
4.980147656576117e-07,0.3055986068922307,5.026402666097867e-07
4.980147656576117e-07,0.28928276693323396,4.890383003339953e-07
4.980147656576117e-07,0.29867432339752725,4.969132031763838e-07
4.980147656576117e-07,0.331051150663522,5.231535092638499e-07
4.980147656576117e-07,0.3092979973805477,5.056734431434841e-07
4.980147656576117e-07,0.28549457383764404,4.858257403820932e-07
4.980147656576117e-07,0.28846344597977064,4.883452700522658e-07
4.980147656576117e-07,0.28543322426613316,4.857735383350046e-07
4.980147656576117e-07,0.2845046941532361,4.849827705740875e-07
4.980147656576117e-07,0.3351103396587304,5.263510649804795e-07
4.980147656576117e-07,0.2824163402886893,4.83199529184589e-07
4.980147656576117e-07,0.2878503056468874,4.878259954883829e-07
4.980147656576117e-07,0.3300204547771867,5.223384803480018e-07
4.980147656576117e-07,0.2813035075785084,4.8224659035112e-07
4.980147656576117e-07,0.29719037763066475,4.956772240656426e-07
4.980147656576117e-07,0.3072148485047388,5.039676889110348e-07
4.980147656576117e-07,0.3031362204795151,5.00611137815609e-07
4.980147656576117e-07,0.2992958187821807,4.97429934526449e-07
4.980147656576117e-07,0.28084697628884886,4.81855109175304e-07
4.980147656576117e-07,0.27227720133971806,4.7444648230311965e-07
4.980147656576117e-07,0.2953022801076282,4.941001572934581e-07
